,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OSEBuildingID,BuildingName,BuildingType,Type_of_Bulding,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,Total_sqft,percent_sqft_1st,percent_sqft_2nd,percent_sqft_3rd,LargestPropertyUseType,LargestPropertyUseType OSE,LargestPropertyUseTypeGFA,LargestPropertyUseTypeGFA Analysis,SecondLargestPropertyUseType,SecondLargestPropertyUseType OSE,SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA Analysis,ThirdLargestPropertyUseType,ThirdLargestPropertyUseType OSE,ThirdLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA Analysis,Electricity(kBtu),Steam(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Total_GFA,sq_ft_classification
3404,3404,3404,3404,50180,PLAZA ROBERTO MAESTAS,Multifamily MR (5-9),Multifamily,139061,139061,0,145000,1.0,0.0,0.0,Senior Care Community,Senior Living Community,145000,145000,Parking,,6000,0,Swimming Pool,Recreation,0,0,3644337,0,2680913,164.8,1.2,151000,B
3405,3405,3405,3405,50181,ABBEY LINCOLN COURT,Multifamily MR (5-9),Multifamily,185611,185611,0,135367,0.82,0.18,0.0,Multifamily Housing,Multifamily Housing,110888,110888,Retail Store,Retail Store,24479,24479,Parking,,10917,0,2256813,0,2519949,147.7,0.8,146284,B
3406,3406,3406,3406,50182,PREXY APARTMENTS,Multifamily MR (5-9),Multifamily,50726,50726,0,50726,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,50726,50726,,,0,0,,,0,0,1618218,0,0,10.0,0.2,50726,C
3408,3408,3408,3408,50185,BOWMAN STONEWAY,Multifamily LR (1-4),Multifamily,224326,224326,0,154525,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,154525,154525,,,0,0,,,0,0,4149896,0,3297110,200.7,0.9,154525,B
3409,3409,3409,3409,50186,WEYERHAEUSER HQ,NonResidential,NonResidential,426320,344786,81534,190826,0.96,0.0,0.04,Multifamily Housing,Multifamily Housing,183343,183343,Parking,,92856,0,Strip Mall,Retail Store,7483,7483,4280968,0,3563592,215.7,0.6,283682,B
3410,3410,3410,3410,50187,ISOLA SW ALASKA,Multifamily MR (5-9),Multifamily,213803,188816,24987,217888,1.0,0.0,0.0,Office,Office,217888,217888,,,0,0,,,0,0,6241606,0,0,38.5,0.2,217888,B
3412,3412,3412,3412,50189,COMMONS AT BALLARD,Multifamily MR (5-9),Multifamily,95576,71392,24184,83086,0.7,0.0,0.3,Office,Office,58236,58236,Parking,,22582,0,Adult Education,Other,24850,24850,2691242,0,0,16.6,0.2,105668,C
3413,3413,3413,3413,50190,1701 DEXTER,Multifamily MR (5-9),Multifamily,178578,122827,55751,163774,0.87,0.0,0.13,Multifamily Housing,Multifamily Housing,141919,141919,Parking,,58900,0,Office,Office,21855,21855,3387170,0,1251444,87.3,0.7,222674,B
3416,3416,3416,3416,50193,U-VILLAGE RH GALLERY,NonResidential,NonResidential,489821,361575,128246,373458,1.0,0.0,0.0,Office,Office,373458,373458,Parking,,110813,0,,,0,0,17456335,0,704132,145.0,0.4,484271,A
3423,3423,3423,3423,50239,CYRENE,Multifamily HR (10+),Multifamily,240700,181456,59244,184147,1.0,0.0,0.0,Office,Office,184147,184147,Parking,,66779,0,,,0,0,8863878,0,0,54.6,0.3,250926,B
3424,3424,3424,3424,50240,TILT 49 (OFFICE PORTION),NonResidential,NonResidential,200152,161011,39141,161011,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,161011,161011,Parking,,39141,0,,,0,0,3527445,0,261772,35.6,0.2,200152,B
3425,3425,3425,3425,50241,TROY BLOCK (AMAZON),NonResidential,NonResidential,305542,305542,0,305542,1.0,0.0,0.0,Office,Office,305542,305542,Parking,,113154,0,,,0,0,9460640,0,274558,72.9,0.2,418696,A
3426,3426,3426,3426,50242,BROADSTONE CLARENDON,Multifamily MR (5-9),Multifamily,1261155,802928,458227,811463,0.97,0.0,0.03,Office,Office,784146,784146,Parking,,425351,0,Restaurant,Restaurant,27317,27317,31429259,0,3514108,380.4,0.5,1236814,A
3427,3427,3427,3427,50243,ORIGIN APARTMENTS,Multifamily MR (5-9),Multifamily,91909,67615,24294,82149,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,82149,82149,Parking,,24294,0,,,0,0,1379578,0,877912,55.1,0.8,106443,C
3428,3428,3428,3428,50245,CASCADE I & II COMBINED,Multifamily MR (5-9),Multifamily,183212,141698,41514,141698,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,141698,141698,Parking,,41514,0,,,0,0,2459072,0,1413805,90.2,0.6,183212,B
3429,3429,3429,3429,50246,THOMPSON SEATTLE HOTEL + SEQUEL APTS,Multifamily HR (10+),Multifamily,550889,413366,137523,424280,0.98,0.0,0.02,Multifamily Housing,Multifamily Housing,415736,415736,Parking,,126609,0,Restaurant,Restaurant,8544,8544,8182007,0,5084523,320.5,0.8,550889,A
3430,3430,3430,3430,50247,EAST HOWE STEPS,Multifamily MR (5-9),Multifamily,253664,208664,45000,188279,0.51,0.49,0.0,Hotel,Hotel,96801,96801,Multifamily Housing,Multifamily Housing,91478,91478,Parking,,54194,0,9490249,0,4240546,283.7,1.4,242473,B
3431,3431,3431,3431,50248,THE WILCOX,Multifamily MR (5-9),Multifamily,106604,79820,26784,79820,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,79820,79820,Parking,,26784,0,,,0,0,1970863,0,788288,54.0,0.7,106604,C
3432,3432,3432,3432,50249,MODERA CAPITOL HILL APARTMENTS,Multifamily MR (5-9),Multifamily,144820,110405,34415,92087,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,92087,92087,Parking,,16524,0,,,0,0,1730266,0,1233596,76.2,0.7,108611,B
3433,3433,3433,3433,50250,MERCY OTHELLO PLAZA,Multifamily MR (5-9),Multifamily,153742,113894,39848,114439,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,114439,114439,Parking,,42717,0,,,0,0,2643075,0,3730827,214.4,1.9,157156,B
3434,3434,3434,3434,50252,PUBLIC STORAGE (STORE 29233),NonResidential,NonResidential,125565,112241,13324,112186,0.93,0.07,0.0,Multifamily Housing,Multifamily Housing,104776,104776,Office,Office,7410,7410,Parking,,0,0,4134597,0,1079057,82.8,0.7,112186,B
3435,3435,3435,3435,50253,MARK ON 8TH,Multifamily MR (5-9),Multifamily,217223,201505,15718,214875,1.0,0.0,0.0,Self-Storage Facility,Self-Storage Facility,214875,214875,,,0,0,,,0,0,1467832,0,0,9.0,0.0,214875,B
3436,3436,3436,3436,50254,ICON APARTMENTS,Multifamily MR (5-9),Multifamily,187070,144267,42803,144267,0.97,0.0,0.03,Multifamily Housing,Multifamily Housing,139220,139220,Parking,,42803,0,Retail Store,Retail Store,5047,5047,1773428,0,1526514,92.0,0.6,187070,B
3437,3437,3437,3437,50257,"Magnuson, Building 2, Conservation Corps",Nonresidential COS,NonResidential,137771,101367,36404,96367,0.87,0.0,0.13,Multifamily Housing,Multifamily Housing,83887,83887,Parking,,20020,0,Retail Store,Retail Store,12480,12480,3100384,0,998265,72.1,0.7,116387,B
3438,3438,3438,3438,50259,THE WHITTAKER,Multifamily MR (5-9),Multifamily,178196,178196,0,178196,1.0,0.0,0.0,Office,Office,178196,178196,,,0,0,,,0,0,618692,0,849868,49.0,0.3,178196,B
3439,3439,3439,3439,50260,EXCELSIOR APARTMENTS,Multifamily MR (5-9),Multifamily,649605,424177,225428,425494,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,425494,425494,Parking,,223581,0,,,0,0,10945539,0,7402325,460.6,1.1,649075,A
3440,3440,3440,3440,50261,THE MARQ WEST SEATTLE,Multifamily MR (5-9),Multifamily,263321,185462,77859,180244,0.94,0.0,0.06,Multifamily Housing,Multifamily Housing,169201,169201,Parking,,155718,0,Retail Store,Retail Store,11043,11043,3756349,0,4777869,276.9,1.5,335962,B
3441,3441,3441,3441,50262,MODERA SLU,Multifamily MR (5-9),Multifamily,129280,99625,29655,123941,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,123941,123941,Parking,,29655,0,,,0,0,1842618,0,808353,54.3,0.5,153596,B
3442,3442,3442,3442,50263,INSIGNIA CONDOS,Multifamily HR (10+),Multifamily,320566,263015,57551,238158,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,238158,238158,Parking,,71217,0,,,0,0,4622434,0,3261144,201.7,0.8,309375,A
3443,3443,3443,3443,50264,SOUTH SEATTLE COLLEGE - CASCADE HALL,NonResidential,NonResidential,1464631,995234,469397,773576,0.99,0.0,0.01,Multifamily Housing,Multifamily Housing,763447,763447,Parking,,154200,0,Retail Store,Retail Store,10129,10129,19429003,0,9914205,646.3,0.6,927776,A
3444,3444,3444,3444,50267,SEATTLE BUDDHIST CHURCH,NonResidential,NonResidential,57333,57333,0,57333,1.0,0.0,0.0,College/University,College/University,57333,57333,,,0,0,,,0,0,1466300,0,493153,35.2,0.6,57333,C
3446,3446,3446,3446,50269,REVERB APARTMENTS,Multifamily MR (5-9),Multifamily,69656,61179,8477,63359,0.94,0.0,0.06,Multifamily Housing,Multifamily Housing,59547,59547,Parking,,8477,0,Retail Store,Retail Store,3812,3812,646947,0,563397,33.9,0.6,71836,C
3447,3447,3447,3447,50270,URBAN UNION (AMELIA- AMAZON BLDG),NonResidential,NonResidential,77757,71685,6072,71685,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,71685,71685,Parking,,6072,0,,,0,0,976249,0,665880,41.4,0.6,77757,C
3448,3448,3448,3448,50272,MAD FLATS,Multifamily MR (5-9),Multifamily,422272,292590,129682,292000,1.0,0.0,0.0,Office,Office,292000,292000,Parking,,114796,0,,,0,0,11522215,0,617789,103.8,0.4,406796,A
3451,3451,3451,3451,50289,MILLENNIUM TOWER RESIDENTIAL PORTION ONLY,Multifamily MR (5-9),Multifamily,539039,412344,126695,412344,0.94,0.0,0.06,Multifamily Housing,Multifamily Housing,388426,388426,Parking,,126695,0,Retail Store,Retail Store,23918,23918,8767649,0,8884862,525.9,1.3,539039,A
3452,3452,3452,3452,50293,THORNTON CREEK ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,Campus,63928,63928,0,59761,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,59761,59761,Parking,,12000,0,,,0,0,0,0,1402367,74.5,1.2,71761,C
3453,3453,3453,3453,50294,DAY 1 TOWER AND SPHERES (Amazon),NonResidential,NonResidential,102948,102948,0,104686,1.0,0.0,0.0,K-12 School,K-12 School,104686,104686,,,0,0,,,0,0,1303052,0,170909,17.1,0.2,104686,B
3454,3454,3454,3454,50297,The Hub - U District Seattle,Multifamily MR (5-9),Multifamily,1599230,1077435,521795,1177071,0.93,0.0,0.07,Office,Office,1089066,1089066,Parking,,526179,0,Other - Entertainment/Public Assembly,Entertainment/Public Assembly,88005,88005,0,0,8597754,456.6,0.4,1703250,A
3455,3455,3455,3455,50298,The Juno Building,NonResidential,NonResidential,125070,114062,11008,109062,0.83,0.17,0.0,Multifamily Housing,Multifamily Housing,90780,90780,Retail Store,Retail Store,18282,18282,Parking,,11008,0,2476192,0,2215993,133.0,1.2,120070,B
3456,3456,3456,3456,50299,THE EDDY,Multifamily MR (5-9),Multifamily,443118,293826,149292,290117,1.0,0.0,0.0,Office,Office,290117,290117,Parking,,160537,0,,,0,0,23544844,0,20250312,1220.6,4.2,450654,A
3457,3457,3457,3457,50487,CRANE AT INTERBAY,Multifamily MR (5-9),Multifamily,112302,81802,30500,79857,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,79857,79857,Parking,,26450,0,,,0,0,2622315,0,791590,58.2,0.7,106307,C
3459,3459,3459,3459,50303,SHELTON EASTLAKE,Multifamily MR (5-9),Multifamily,52112,43021,9091,52112,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,52112,52112,Parking,,3200,0,,,0,0,889369,0,436834,28.7,0.7,55312,C
3461,3461,3461,3461,50305,SAVOY LAKE CITY,Multifamily MR (5-9),Multifamily,512983,512983,0,395319,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,395319,395319,Parking,,117664,0,,,0,0,8182945,0,4969393,314.4,0.6,512983,A
3462,3462,3462,3462,50306,2701 EASTLAKE,NonResidential,NonResidential,93857,73526,20331,92588,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,92588,92588,Parking,,10530,0,,,0,0,1530649,0,1322869,79.7,1.1,103118,B
3463,3463,3463,3463,50307,AUGUSTA APARTMENTS,Multifamily MR (5-9),Multifamily,91551,52475,39076,53291,1.0,0.0,0.0,Office,Office,53291,53291,,,0,0,,,0,0,1691215,0,173677,19.7,0.4,53291,C
3464,3464,3464,3464,50309,CITY LINE II APARTMENTS,Multifamily LR (1-4),Multifamily,257903,211754,46149,211686,0.93,0.0,0.07,Multifamily Housing,Multifamily Housing,195856,195856,Parking,,46149,0,Retail Store,Retail Store,15830,15830,3328556,0,58557,23.6,0.1,257835,B
3465,3465,3465,3465,50310,550 BROADWAY APARTMENTS (ZIG),Multifamily MR (5-9),Multifamily,192257,145509,46748,145509,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,145509,145509,Parking,,46748,0,,,0,0,2429537,0,1923686,117.1,0.8,192257,B
3466,3466,3466,3466,50311,HAMPTON INN & SUITES - NORTHGATE,NonResidential,NonResidential,138434,138434,0,111855,0.96,0.0,0.04,Multifamily Housing,Multifamily Housing,106834,106834,Parking,,28085,0,Retail Store,Retail Store,5021,5021,4751435,0,1304768,98.6,0.7,139940,B
3467,3467,3467,3467,50312,BLUESTONE APTS,Multifamily LR (1-4),Multifamily,150596,105154,45442,105441,1.0,0.0,0.0,Hotel,Hotel,105441,105441,Parking,,44600,0,Swimming Pool,Recreation,0,0,3228380,0,3010656,179.8,1.7,150041,B
3468,3468,3468,3468,50313,BERYL APARTMANTS,Multifamily MR (5-9),Multifamily,51521,37434,14087,51521,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,51521,51521,Parking,,14087,0,,,0,0,1263930,0,0,7.8,0.2,65608,C
3469,3469,3469,3469,50314,THE CHARTER HOTEL,NonResidential,NonResidential,73965,60645,13320,78045,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,78045,78045,,,0,0,,,0,0,0,0,610107,32.4,0.5,78045,C
3470,3470,3470,3470,50315,HENRY APARTMENTS,Multifamily MR (5-9),Multifamily,185492,185492,0,185492,1.0,0.0,0.0,Hotel,Hotel,185492,185492,,,0,0,,,0,0,5808043,0,8202498,471.4,2.5,185492,B
3471,3471,3471,3471,50317,GENESEE HILL ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,Campus,108857,82484,26373,82484,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,82484,82484,Parking,,26373,0,,,0,0,1824371,0,743952,50.8,0.6,108857,C
3472,3472,3472,3472,50318,ROOSEVELT & 50TH APARTMENTS,Multifamily MR (5-9),Multifamily,94294,94294,0,91000,1.0,0.0,0.0,K-12 School,K-12 School,91000,91000,,,0,0,,,0,0,1415726,0,938811,58.6,0.6,91000,B
3473,3473,3473,3473,50319,MARKET FRONT APARTMENTS,Multifamily LR (1-4),Multifamily,69404,50393,19011,50393,0.9,0.0,0.1,Multifamily Housing,Multifamily Housing,45254,45254,Parking,,19011,0,Retail Store,Retail Store,5139,5139,623658,0,465692,28.6,0.6,69404,C
3476,3476,3476,3476,50492,LUNA APTS,Multifamily LR (1-4),Multifamily,128210,128210,0,97383,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,97383,97383,Parking,,31121,0,,,0,0,1602008,0,1212971,74.3,0.6,128504,B
3479,3479,3479,3479,50325,ONE LAKEFRONT AT 1287,Multifamily MR (5-9),Multifamily,393641,314421,79220,394514,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,393641,393641,Restaurant,Restaurant,873,873,,,0,0,8034717,0,3746362,248.5,0.8,394514,A
3480,3480,3480,3480,50326,VIVID,Multifamily MR (5-9),Multifamily,308662,308662,0,249638,0.99,0.01,0.0,Multifamily Housing,Multifamily Housing,248333,248333,Restaurant,Restaurant,1305,1305,,,0,0,5644652,0,3729390,232.9,0.8,249638,A
3484,3484,3484,3484,50331,NOVO SEATTLE,Multifamily LR (1-4),Multifamily,104059,73449,30610,73449,0.96,0.0,0.04,Multifamily Housing,Multifamily Housing,70531,70531,Parking,,30610,0,Office,Office,2918,2918,1116401,0,649990,41.4,0.6,104059,C
3487,3487,3487,3487,50334,SESSION APARTMENTS,Multifamily MR (5-9),Multifamily,236367,186429,49938,172560,1.0,0.0,0.0,Hotel,Hotel,172560,172560,Parking,,12001,0,,,0,0,6636142,0,0,40.9,0.2,184561,B
3488,3488,3488,3488,50335,HOA MAI GARDENS,Multifamily MR (5-9),Multifamily,108169,82544,25625,112298,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,112298,112298,Parking,,12960,0,,,0,0,1574634,0,1262941,76.8,0.9,125258,B
3489,3489,3489,3489,50336,TWENTY 20 MAD APARTMENTS,Multifamily MR (5-9),Multifamily,146425,126667,19758,150730,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,150730,150730,Parking,,19604,0,,,0,0,3403424,0,0,21.0,0.2,170334,B
3490,3490,3490,3490,50337,A. W. LARSON BUILDING,Multifamily MR (5-9),Multifamily,151166,115174,35992,115378,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,115378,115378,Parking,,35992,0,,,0,0,2129312,0,1297137,82.0,0.7,151370,B
3496,3496,3496,3496,50344,ORI APARTMENTS,Multifamily MR (5-9),Multifamily,150314,114259,36055,50800,0.8,0.2,0.0,Multifamily Housing,Multifamily Housing,40800,40800,Retail Store,Retail Store,10000,10000,Parking,,1000,0,1977479,0,1610879,97.7,0.9,51800,C
3498,3498,3498,3498,50346,19 WEST HARRISON CORA APTS,Multifamily MR (5-9),Multifamily,34030,34030,0,53682,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,53682,53682,,,0,0,,,0,0,535829,0,67386,6.9,0.2,53682,C
3499,3499,3499,3499,50347,PARSONAGE APARTMENTS,Multifamily MR (5-9),Multifamily,96529,74717,21812,74717,0.99,0.0,0.01,Multifamily Housing,Multifamily Housing,73973,73973,Parking,,21812,0,Other - Restaurant/Bar,Restaurant,744,744,1253118,0,783594,49.3,0.7,96529,C
3500,3500,3500,3500,50348,R & D INTERBAY BUILDING,NonResidential,NonResidential,54502,54502,0,54502,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,54502,54502,,,0,0,,,0,0,953546,0,603505,37.9,0.7,54502,C
3503,3503,3503,3503,50351,STREAM 403,Multifamily MR (5-9),Multifamily,224714,181290,43424,184714,1.0,0.0,0.0,Office,Office,184714,184714,Parking,,41143,0,,,0,0,3823743,0,1168875,85.7,0.5,225857,B
3506,3506,3506,3506,50362,ARBOR BLOCKS EAST - FACEBOOK,NonResidential,NonResidential,424994,424994,0,429860,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,429860,429860,Parking,,211700,0,,,0,0,9249437,0,7912098,477.2,1.1,641560,A
3508,3508,3508,3508,50371,CHROMA APARTMENTS,Multifamily MR (5-9),Multifamily,55000,55000,0,117683,0.9,0.1,0.0,Office,Office,106452,106452,Social/Meeting Hall,Entertainment/Public Assembly,11231,11231,,,0,0,7048841,0,220647,55.2,1.0,117683,B
3509,3509,3509,3509,50373,WSECU PLAZA- SEATTLE,NonResidential,NonResidential,200823,122543,78280,202042,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,202042,202042,,,0,0,,,0,0,2624794,0,1639973,103.3,0.8,202042,B
3510,3510,3510,3510,50376,KOMO PLAZA EAST & WEST BUILDINGS,NonResidential,NonResidential,97512,68142,29370,63000,0.8,0.0,0.2,Other,Other,50605,50605,Parking,,29370,0,Financial Office,Office,12395,12395,825153,0,0,5.1,0.1,92370,C
3511,3511,3511,3511,50379,ATHLON MIXED USE,Multifamily LR (1-4),Multifamily,524610,309695,214915,262913,0.0,0.61,0.39,Parking,,214915,0,Office,Office,159462,159462,Other,Other,103451,103451,122959336,0,712180,795.8,2.6,477828,A
3514,3514,3514,3514,50384,PIKE FLATS,Multifamily MR (5-9),Multifamily,404916,186272,218644,184088,0.0,0.96,0.04,Parking,,190021,0,Office,Office,176588,176588,Retail Store,Retail Store,7500,7500,15809096,0,1511154,177.7,1.0,374109,B
3516,3516,3516,3516,50386,LINDEN FLAT APARTMENTS,Multifamily MR (5-9),Multifamily,53298,52061,1237,54452,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,54452,54452,,,0,0,,,0,0,1238747,0,1278826,75.6,1.5,54452,C
3517,3517,3517,3517,50402,500 FAIRVIEW RESEARCH CENTER II,NonResidential,NonResidential,202172,167777,34395,202804,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,202172,202172,Parking,,0,0,Office,Office,632,632,2665168,0,0,16.4,0.1,202804,B
3518,3518,3518,3518,50403,EAST UNION APARTMENTS,Multifamily MR (5-9),Multifamily,167201,111201,56000,110036,0.57,0.0,0.43,Office,Office,63174,63174,Parking,,56000,0,Laboratory,Laboratory,46862,46862,12108072,0,6142881,400.9,3.6,166036,B
3519,3519,3519,3519,50404,MIO APTS,Multifamily LR (1-4),Multifamily,184974,132078,52896,115950,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,115950,115950,,,0,0,,,0,0,2593318,0,1565119,99.1,0.8,115950,B
3521,3521,3521,3521,50412,UW- MAGNUSON HEALTH SCIENCES CENTER H,NonResidential,NonResidential,248765,248765,0,248765,1.0,0.0,0.0,College/University,College/University,248765,248765,,,0,0,,,0,0,10933300,0,0,67.4,0.3,248765,A
3522,3522,3522,3522,50414,ASSEMBLY118 APTS,Multifamily MR (5-9),Multifamily,211284,211284,0,211284,1.0,0.0,0.0,College/University,College/University,211284,211284,,,0,0,,,0,0,23372797,0,0,144.1,0.7,211284,B
3523,3523,3523,3523,50415,PORT OF SEATTLE- TERMINAL 115 (CAMPUS),Campus,Campus,381161,328779,52382,123138,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,123138,123138,Parking,,0,0,,,0,0,3002293,0,4171366,240.1,0.7,123138,B
3524,3524,3524,3524,50416,PORT OF SEATTLE- TERMINAL 91 (CAMPUS),Campus,Campus,442846,442846,0,442846,0.81,0.11,0.08,Refrigerated Warehouse,Refrigerated Warehouse,358706,358706,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,49885,49885,Transportation Terminal/Station,Entertainment/Public Assembly,34255,34255,5456948,0,0,33.6,0.1,442846,A
3525,3525,3525,3525,50429,Rainier Storage LLC (Phase I),NonResidential,NonResidential,963257,963257,0,609187,0.48,0.29,0.23,Refrigerated Warehouse,Refrigerated Warehouse,289973,289973,Manufacturing/Industrial Plant,Other,176214,176214,Transportation Terminal/Station,Entertainment/Public Assembly,143000,143000,78382341,0,10771099,1055.2,1.1,609187,A
3526,3526,3526,3526,50430,Rainier Worklofts & Storage LLC. (Phase II),NonResidential,NonResidential,111845,111845,0,111845,0.7,0.3,0.0,Self-Storage Facility,Self-Storage Facility,78080,78080,Office,Office,33765,33765,Parking,,19351,0,2603405,0,47849,18.6,0.2,131196,B
3527,3527,3527,3527,50452,PORT OF SEATTLE - TERMINAL 5 CAMPUS,Campus,Campus,136769,136769,0,130465,0.6,0.4,0.0,Office,Office,77800,77800,Self-Storage Facility,Self-Storage Facility,52665,52665,Parking,,44808,0,1726340,0,788692,52.5,0.4,175273,B
3528,3528,3528,3528,50453,PORT OF SEATTLE - TERMINAL 86,Campus,Campus,279916,279916,0,260664,0.71,0.16,0.13,Transportation Terminal/Station,Entertainment/Public Assembly,184800,184800,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Services,42444,42444,Office,Office,33420,33420,19108159,0,128144,124.6,0.4,260664,A
3529,3529,3529,3529,50454,EMBASSY SUITES- DOWNTOWN SEATTLE,NonResidential,NonResidential,64812,64812,0,58681,0.72,0.16,0.12,Transportation Terminal/Station,Entertainment/Public Assembly,42336,42336,Office,Office,9522,9522,Other,Other,6823,6823,25899206,0,0,159.7,2.5,58681,C
3530,3530,3530,3530,50455,Sitka Apartments,Multifamily MR (5-9),Multifamily,680770,510999,169771,500552,0.58,0.42,0.0,Hotel,Hotel,291079,291079,Office,Office,209473,209473,Parking,,169771,0,23386824,0,9107155,627.9,1.2,670323,A
3531,3531,3531,3531,50456,Batik Apartments,Multifamily MR (5-9),Multifamily,518888,375032,143856,375032,0.99,0.0,0.01,Multifamily Housing,Multifamily Housing,371673,371673,Parking,,143856,0,Other,Other,3359,3359,5768337,0,1707264,126.2,0.3,518888,A
3532,3532,3532,3532,50458,1111 EAST OLIVE,Multifamily MR (5-9),Multifamily,226256,187248,39008,187248,0.99,0.0,0.01,Multifamily Housing,Multifamily Housing,184836,184836,Parking,,39008,0,Other,Other,2412,2412,3365237,0,123415,27.3,0.1,226256,B
3533,3533,3533,3533,50460,THE DANFORTH,Multifamily HR (10+),Multifamily,81509,53709,27800,79973,0.88,0.0,0.12,Multifamily Housing,Multifamily Housing,70179,70179,Parking,,27800,0,Retail Store,Retail Store,9794,9794,1605686,0,881789,56.7,1.1,107773,C
