OSEBuildingID,TaxParcelIdentificationNumber,DataYear,BuildingType,BuildingName,Owner,CouncilDistrictCode,Neighborhood,Units,YearBuilt,Address,City,State,ZipCode,Latitude,Longitude,PrimaryPropertyType,ListOfAllPropertyUseTypes,EPAPropertyType,TotalGHGEmissions (metric tons),ENERGYSTARScore,YearsENERGYSTARCertified,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity,GHGEmissionsIntensity(kgCO2e/ft2),NaturalGas(kBtu),NaturalGas(therms),Electricity(kBtu),Electricity(kWh),SteamUse(kBtu),OtherFuelUse(kBtu),PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Outlier,ComplianceIssue,ComplianceStatus,Comments,DefaultData,LegislationPropertyType,CorrectCouncil
27296,6632300360,2020,Multifamily LR (1-4),EXECUTIVE ESTATES - BLDG E,PLAZA 15 LLC,5,NORTH,99,1969,14040 15TH AVE NE,SEATTLE,WA,98125,47.73192,-122.31187,,,Multifamily LR (1-4),11.9,81,,23,23.5,2281794,2237661,64.5,65.8,,0.1,,0,0,2237661,655821,0,,97254,97254,0,1,3,Multifamily Housing,97141,,,,,,No Issue,Compliant,,,Multifamily Housing,
27297,6632300420,2020,Multifamily LR (1-4),JACKSON PARK APTS 36-UNITS,BRADLEY HILL FAMILY LTD PTSHP,5,NORTH,36,1975,13716 15TH AVE NE,SEATTLE,WA,98125,47.72914,-122.31194,,,Multifamily LR (1-4),4.7,77,,30.8,31.4,908093,889186,86.2,88,,0.2,,0,0,889186,260606,0,,28899,28899,0,1,3,Multifamily Housing,28899,,,,,,No Issue,Compliant,,,Multifamily Housing,
27298,6632300580,2020,Multifamily LR (1-4),EXECUTIVE ESTATES (BLDGS J & K),MULLALLY & SON INVESTORS LLC,5,SHARED: NORTH &amp; NORTHWEST,53,1975,14017 15TH AVE NE,SEATTLE,WA,98125,47.73105,-122.31429,,,Multifamily LR (1-4),6.5,88,,21.1,21.6,1242099,1215713,59.2,60.5,,0.1,,0,0,1215713,356305,0,,57496,57496,0,1,3,Multifamily Housing,57496,,,,,,No Issue,Compliant,,,Multifamily Housing,
27299,6632300581,2020,Multifamily LR (1-4),EXECUTIVE ESTATES (BLDGS N & R),MULLALLY & SON INVESTORS LLC,5,SHARED: NORTH &amp; NORTHWEST,43,1985,14025 15TH AVE NE,SEATTLE,WA,98125,47.731,-122.31308,,,Multifamily LR (1-4),6.8,76,,25.9,26.6,1312117,1279448,72.6,74.5,,0.1,,0,0,1279448,374985,0,,48863,48863,0,1,4,Multifamily Housing,49334,,,,,,No Issue,Compliant,,,Multifamily Housing,
27300,6632300590,2020,Multifamily LR (1-4),"EXECUTIVE ESTATES (BLDGS A, B, C, D)",MULLALLY FAMILY LLC,5,SHARED: NORTH &amp; NORTHWEST,153,1966,1227 NE 143RD ST,SEATTLE,WA,98125,47.73164,-122.31409,,,Multifamily LR (1-4),24.3,73,,25.4,26,4686410,4573746,71.1,72.8,,0.2,,0,0,4573745,1340488,0,,165694,149272,16422,1,4,Multifamily Housing,180194,,,,,,No Issue,Compliant,,,Multifamily Housing,
27301,6632300610,2020,Multifamily LR (1-4),"EXECUTIVE ESTATES (BLDGS F, G & H)",MULLALLY FAMILY LLC,5,SHARED: NORTH &amp; NORTHWEST,146,1968,14041 15TH AVE NE,SEATTLE,WA,98125,47.73143,-122.31344,,,Multifamily LR (1-4),17.5,86,,23.5,24,3362631,3291441,65.8,67.2,,0.1,,0,0,3291441,964666,0,,143369,127179,16190,1,3,Multifamily Housing,140047,Parking,6408,,,,No Issue,Compliant,,,Multifamily Housing,
27302,6632300625,2020,Multifamily LR (1-4),EXECUTIVE ESTATES (BLDGS M & N),MULLALLY FAMILY LLC,5,SHARED: NORTH &amp; NORTHWEST,56,1976,14330 12TH AVE NE,SEATTLE,WA,98125,47.73331,-122.31468,,,Multifamily LR (1-4),9.6,79,,22.8,23.3,1842575,1798952,63.7,65.3,,0.2,,0,0,1798952,527243,0,,44230,44230,0,1,3,Multifamily Housing,79013,,,,,,No Issue,Compliant,,,Multifamily Housing,
27303,6632300641,2020,NonResidential,CENTURYLINK: EMERSON MAIN,,5,SHARED: NORTH &amp; NORTHWEST,NOT_FOUND,1948,1249 NE 145TH ST,SEATTLE,WA,98155,47.73368,-122.31366,,,Other,32.1,,,126.6,126.6,6031712,6031712,354.4,354.4,,0.7,,0,0,6031713,1767794,0,,47237,47237,0,1,2,Other,47661,,,,,,No Issue,Compliant,,,Other,
27304,6633050000,2020,Multifamily HR (10+),PARC-BELLTOWN,,7,DOWNTOWN,NOT_FOUND,2007,76 CEDAR ST,SEATTLE,WA,98121,47.61533,-122.35145,,,Multifamily HR (10+),107.9,75,,36.3,37.4,6991551,6800402,87.7,89.7,,0.6,,1501296,15013,5299106,1553079,0,,187139,187139,0,1,13,Multifamily Housing,187139,,,,,,No Issue,Compliant,,,Multifamily Housing,
27306,6633800000,2020,Multifamily MR (5-9),PARC ON SUMMIT CONDOMINIUM,,1,EAST,NOT_FOUND,1990,1616 SUMMIT AVE,SEATTLE,WA,98122,47.61566,-122.32533,,,Multifamily MR (5-9),7.9,95,,26,26,1484208,1484208,72.8,72.8,,0.1,,0,0,1484208,434997,0,,57091,57091,0,2,5,Multifamily Housing,57118,,,,,,No Issue,Compliant,,,Multifamily Housing,
27321,7174800565,2020,Multifamily LR (1-4),VILLAGE VISTA APTS,GT VILLAGE VISTA LLC,1,NORTHEAST,51,1958,5000 22ND AVE NE,SEATTLE,WA,98105,47.66512,-122.30419,,,Multifamily LR (1-4),4.4,,,27.6,28.4,859275,835708,77.4,79.6,,0.1,,0,0,835708,244932,0,,30240,30240,0,4,3,Multifamily Housing,30240,,,,,,No Issue,Compliant,,,Multifamily Housing,
27342,7181000000,2020,Multifamily LR (1-4),RAVEN-WOOD CONDOMINIUM,,5,NORTH,NOT_FOUND,1979,9502 RAVENNA AVE NE,SEATTLE,WA,98115,47.69779,-122.30442,,,Multifamily LR (1-4),3,73,,30.9,31.9,578749,560631,86.4,89.2,,0.1,,0,0,560631,164312,0,,21798,21798,0,1,3,Multifamily Housing,18171,,,,,,No Issue,Compliant,,,Multifamily Housing,
27343,7181200000,2020,Multifamily LR (1-4),RAVENNA WOODS CONDOMINIUM,,5,NORTHEAST,NOT_FOUND,1981,2300 NE 89TH ST,SEATTLE,WA,98115,47.69327,-122.30347,,,Multifamily LR (1-4),7,68,,31,31.8,1351605,1315416,86.8,89.2,,0.2,,0,0,1315415,385526,0,,42448,42448,0,1,3,Multifamily Housing,42443,,,,,,No Issue,Compliant,,,Multifamily Housing,
27348,7212100000,2020,Multifamily MR (5-9),REGATTA CONDOMINIUM,,4,LAKE UNION,NOT_FOUND,2002,1700 N NORTHLAKE WAY,SEATTLE,WA,98103,47.64734,-122.33671,,,Multifamily MR (5-9),191.8,92,,42.1,43,5953651,5828830,75.3,76.3,,1.5,,3365492,33655,2463337,721963,0,,125241,125241,0,1,5,Multifamily Housing,138442,Parking,53533,,,,No Issue,Compliant,,,Multifamily Housing,
27350,7212240000,2020,Multifamily MR (5-9),REGATTA ON ALKI CONDOMINIUM,,1,SOUTHWEST,NOT_FOUND,1997,1502 ALKI AVE SW,SEATTLE,WA,98116,47.59028,-122.39281,,,Multifamily MR (5-9),18.7,,,28.2,29.4,643160,617818,53.3,55,,0.9,,321619,3216,296198,86811,0,,21900,21900,0,1,6,Multifamily Housing,21900,,,,,,No Issue,Compliant,,,Multifamily Housing,
27352,6648210000,2020,Multifamily LR (1-4),PARK LANE PLACE CONDOMINIUM,,3,EAST,NOT_FOUND,1931,400 BOYLSTON AVE E,SEATTLE,WA,98102,47.62212,-122.32293,,,Multifamily LR (1-4),27.9,63,,41.1,42.7,1384676,1333278,91.6,95.7,,0.9,,436204,4362,897074,262917,0,,32430,32430,0,1,4,Multifamily Housing,32430,,,,,,No Issue,Compliant,,,Multifamily Housing,
27359,6649400000,2020,Multifamily LR (1-4),PARK SHORE VILLA CONDOMINIUM,,1,SOUTHEAST,NOT_FOUND,1971,9030 SEWARD PARK AVE S,SEATTLE,WA,98118,47.5221,-122.26406,,,Multifamily LR (1-4),10.2,66,,27.6,28.5,1971369,1912164,77.3,79.7,,0.1,,0,0,1912164,560423,0,,87696,87696,0,1,4,Multifamily Housing,69250,,,,,,No Issue,Compliant,,,Multifamily Housing,
27360,6649420000,2020,Multifamily LR (1-4),PARK SUMMIT PH 01 CONDOMINIUM,,1,EAST,NOT_FOUND,1984,211 SUMMIT AVE E,SEATTLE,WA,98102,47.62006,-122.32585,,,Multifamily LR (1-4),9.2,,,41.2,41.8,1753355,1725538,115.3,117.1,,0.2,,0,0,1725538,505726,0,,50299,50299,0,1,4,Multifamily Housing,41916,Parking,25098,,,,No Issue,Compliant,,,Multifamily Housing,
27361,6649450000,2020,Multifamily LR (1-4),PARK TERRACE CONDOMINIUM,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1949,528 W OLYMPIC PL,SEATTLE,WA,98119,47.62733,-122.3645,,,Multifamily LR (1-4),58.3,87,,52.4,55.2,1586525,1505733,82.6,85.6,,2,,1052552,10526,453181,132820,0,,34882,28735,6147,1,4,Multifamily Housing,28735,Parking,6147,,,,No Issue,Compliant,,,Multifamily Housing,
27363,6654500000,2020,Multifamily LR (1-4),PARKE GRANDVIEW CONDOMINIUM,,3,EAST,NOT_FOUND,1980,1520 15TH AVE E,SEATTLE,WA,98112,47.63289,-122.31224,,,Multifamily LR (1-4),5.1,28,,36,36.6,981012,965592,100.9,102.5,,0.2,,0,0,965592,282999,0,,26808,26808,0,1,4,Multifamily Housing,26808,,,,,,No Issue,Compliant,,,Multifamily Housing,
27365,6658000060,2020,SPS-District K-12,ADAMS ELEMENTARY (SPS-DISTRICT),,6,BALLARD,NOT_FOUND,1989,6110 28TH AVE NW,SEATTLE,WA,98107,47.67363,-122.39152,,,K-12 School,5.9,92,,18.5,18.7,1120556,1104590,51.7,52.4,,0.1,,0,0,1104590,323737,0,,57298,57298,0,1,2,K-12 School,59823,,,,,,No Issue,Compliant,,,K-12 School,
27369,6669140000,2020,Multifamily HR (10+),PARKVIEW PLAZA CONDOMINIUM,,3,EAST,NOT_FOUND,1981,1101 SENECA ST,SEATTLE,WA,98101,47.61063,-122.32601,,,Multifamily HR (10+),79.1,14,,67.6,69.8,5478630,5308094,165.5,171.1,,1,,1065362,10654,4242733,1243474,0,,78538,78538,0,1,18,Multifamily Housing,78538,Parking,19200,Swimming Pool,0,,No Issue,Compliant,,,Multifamily Housing,
27378,6716700415,2020,NonResidential,SAFEWAY  STORE # 1550,ACI REAL ESTATE SPE 137 LLC,1,NORTHEAST,NOT_FOUND,1997,7300 ROOSEVELT WAY NE,SEATTLE,WA,98115,47.68217,-122.31675,,,Supermarket/Grocery Store,341.4,39,,301.1,306.4,12699529,12478851,600,605.6,,9,,5755700,57557,6723152,1970443,0,,76585,38000,38585,1,1,Supermarket/Grocery Store,41447,Parking,0,,,,No Issue,Compliant,,,Supermarket/Grocery Store,
27381,6746700035,2020,NonResidential,CROSS AND CROWN CHURCH,CROSS & CROWN CHURCH,4,NORTHEAST,NOT_FOUND,1938,4554 12TH AVE NE,SEATTLE,WA,98105,47.66295,-122.31494,,,Worship Facility,29.1,48,,33.1,34.7,914528,872442,58.7,60.4,,1.1,,511662,5117,360780,105739,0,,26373,26373,0,1,3,Worship Facility,26373,,,,,,No Issue,Compliant,,,Worship Facility,
27386,7215650000,2020,Multifamily MR (5-9),RENAISSANCE AT 1ST & LEE,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,2004,1414 1ST AVE W,SEATTLE,WA,98119,47.63176,-122.35763,,,Multifamily MR (5-9),61.8,,,39.9,41,1645507,1601583,63.2,64.3,,1.5,,1114300,11143,487283,142814,0,,40128,40128,0,1,6,Multifamily Housing,40128,,,,,,No Issue,Compliant,,,Multifamily Housing,
27387,7215700000,2020,Multifamily LR (1-4),RENAISSANCE THE CONDOMINIUM,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1985,1011 5TH AVE N,SEATTLE,WA,98109,47.62848,-122.34788,,,Multifamily LR (1-4),3.5,,,26.8,27.4,684169,667563,74.9,76.8,,0.1,,0,0,667563,195652,0,,24581,24581,0,1,4,Multifamily Housing,24948,Parking,5035,,,,No Issue,Compliant,,,Multifamily Housing,
27388,7215750000,2020,Multifamily LR (1-4),RENAISSANCE ON QUEEN ANNE CONDOMINIUM,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1978,810 TAYLOR AVE N,SEATTLE,WA,98109,47.62662,-122.34577,,,Multifamily LR (1-4),4.9,72,,26.8,27.3,930347,913910,75.1,76.5,,0.1,,0,0,913910,267852,0,,34066,34066,0,1,3,Multifamily Housing,34066,,,,,,No Issue,Compliant,,,Multifamily Housing,
27389,4114601145,2020,Campus,LESCHI LAKE CENTER,LESCHI PARTNERS L L P,3,CENTRAL,NOT_FOUND,1956,120 LAKESIDE AVE,SEATTLE,WA,98122,47.60207,-122.28481,,,Office,55.2,,,63.4,64.7,4909868,4806786,163.1,166.9,,0.7,,620411,6204,4186374,1226956,0,,75868,75868,0,6,2,Office,50379,Restaurant,12622,Retail Store,6662,,No Issue,Compliant,,,Office,
27397,4232400680,2020,Multifamily LR (1-4),GABLES CO-OP APTS,HUNT JULIA ROSE,1,EAST,34,1911,403 16TH AVE E,SEATTLE,WA,98112,47.62249,-122.31183,,,Unclassified,0,,,,,,,,,,0,,0,0,0,0,0,,33430,33430,0,2,4,,,,,,,,Portfolio Manager Account Not Shared,Not Compliant,,,Other,
27405,4232401360,2020,Multifamily LR (1-4),THE HARRISON,CAPITOL HILL HOUSING IMPROVEMENT,3,EAST,18,2001,346 15TH AVE E,SEATTLE,WA,98112,47.62186,-122.3125,,,Multifamily LR (1-4),15.5,,,35,35.4,798002,787618,79.6,80.6,,0.7,,236209,2362,551409,161609,0,,28878,22526,6352,1,4,Multifamily Housing,18297,Parking,6352,Retail Store,4229,,No Issue,Compliant,,,Multifamily Housing,
27406,4232401365,2020,NonResidential,GREENLIND BUILDING,GREENLIND BUILDING LLC,3,EAST,NOT_FOUND,1947,340 15TH AVE E,SEATTLE,WA,98112,47.62164,-122.31238,,,Mixed Use Property,58.2,,,74.3,75.8,1642408,1609120,124.1,125.7,,2.7,,1038730,10387,570390,167172,0,,21656,21656,0,1,2,Other - Entertainment/Public Assembly,5656,Other - Public Services,5561,Restaurant,5090,,No Issue,Compliant,,,Mixed Use Property,
27416,6746700055,2020,Multifamily HR (10+),UNIVERSITY HOUSE,,4,NORTHEAST,102,1971,4700 12TH AVE NE,SEATTLE,WA,98105,47.66341,-122.3149,,,Multifamily HR (10+),18,74,,35.1,36.2,2532748,2453789,95.7,98.8,,0.2,,103181,1032,2350608,688924,0,,72831,72831,0,1,11,Multifamily Housing,46104,Non-Refrigerated Warehouse,23823,,,,No Issue,Compliant,,,Multifamily Housing,
27417,6746700110,2020,Multifamily MR (5-9),ELLIPSE APARTMENTS,HELIX ELLIPSE APARTMENTS LLC,4,NORTHEAST,73,2006,4744 12TH AVE NE,SEATTLE,WA,98105,47.66438,-122.31499,,,Multifamily MR (5-9),8.5,93,,26.5,27,1633608,1600575,74.1,75.6,,0.1,,0,0,1600575,469102,0,,82254,60490,21764,1,6,Multifamily Housing,60490,,,,,,No Issue,Compliant,,,Multifamily Housing,
27430,6746700930,2020,Multifamily MR (5-9),ACACIA COURT APARTMENTS,COLLEGIAN COURT L L C,1,NORTHEAST,98,2005,4707 12TH AVE NE,SEATTLE,WA,98105,47.6634,-122.31556,,,Multifamily MR (5-9),45.3,,,39.6,40.5,1728412,1687884,79.6,81.2,,1.1,,760874,7609,927010,271691,0,,57700,42131,15569,1,6,Multifamily Housing,39935,Parking,15540,Office,2695,,No Issue,Compliant,,,Multifamily Housing,
27431,7242000000,2020,Multifamily LR (1-4),RESIDENCE AT 5TH AVENUE NORTH CONDOMINIUM,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,2002,812 5TH AVE N,SEATTLE,WA,98109,47.62698,-122.3473,,,Multifamily LR (1-4),41.9,89,,28.5,28.8,1681471,1662904,59,59.4,,0.7,,691940,6919,970964,284573,0,,58359,58359,0,1,4,Multifamily Housing,58359,,,,,,No Issue,Compliant,,,Multifamily Housing,
27433,7308870000,2020,Multifamily LR (1-4),RIDGEMONT CONDOMINIUM,,6,NORTHWEST,NOT_FOUND,2002,7720 GREENWOOD AVE N,SEATTLE,WA,98103,47.68523,-122.35492,,,Multifamily LR (1-4),3.4,60,,27.2,27.8,645606,631610,76.1,77.8,,0.1,,0,0,631610,185114,0,,23236,23236,0,1,4,Multifamily Housing,23236,,,,,,No Issue,Compliant,,,Multifamily Housing,
27436,7321900125,2020,Multifamily LR (1-4),PHINNEY TERRACE,HOUSING AUTHORITY CITY SEATTLE,6,NORTHWEST,52,1984,6561 PHINNEY AVE N,SEATTLE,WA,98103,47.67711,-122.35471,,,Multifamily LR (1-4),6.8,,,29.4,30,1315797,1287871,82.4,84.1,,0.2,,0,0,1287871,377454,0,,43788,43788,0,1,3,Multifamily Housing,43425,Retail Store,363,,,,No Issue,Compliant,,,Multifamily Housing,
27438,7326250000,2020,Multifamily MR (5-9),RIVA AT LAKE UNION,,4,LAKE UNION,NOT_FOUND,1996,1550 EASTLAKE AVE E,SEATTLE,WA,98102,47.63363,-122.32528,,,Multifamily MR (5-9),5,83,,23.8,24.6,965963,937884,66.8,68.8,,0.1,,0,0,937884,274878,0,,39329,39329,0,1,7,Multifamily Housing,39329,,,,,,No Issue,Compliant,,,Multifamily Housing,
27456,4232903455,2020,NonResidential,CENTURYLINK: ATWATER CO,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1956,1503 3RD AVE W,SEATTLE,WA,98119,47.63286,-122.36141,,,Other,27.1,,,146.1,146.1,5093651,5093651,409.2,409.2,,0.7,,0,0,5093652,1492864,0,,36771,36771,0,1,2,Other,34856,,,,,,No Issue,Compliant,,,Other,
27459,4232903850,2020,Multifamily LR (1-4),THE GILBERT APARTMENTS,GILBERT SEATTLE GROUP LLC,1,MAGNOLIA / QUEEN ANNE,54,2005,1529 QUEEN ANNE AVE N,SEATTLE,WA,98109,47.63338,-122.35738,,,Multifamily LR (1-4),31.5,,,23.6,24.2,1530035,1492189,52.4,53.7,,0.5,,493576,4936,998613,292677,0,,87261,62251,25010,1,4,Multifamily Housing,52624,Parking,25101,Retail Store,10577,,No Issue,Compliant,,,Multifamily Housing,
27472,4235400735,2020,Multifamily LR (1-4),THE MAGNOLIA,LIONS BAY PROPERTIES LLC,7,MAGNOLIA / QUEEN ANNE,33,1989,4250 34TH AVE W,SEATTLE,WA,98199,47.65904,-122.40044,,,Multifamily LR (1-4),3.7,78,,27.3,28,717801,700681,76.4,78.3,,0.2,,0,0,700681,205358,0,,34854,23760,11094,1,3,Multifamily Housing,25666,,,,,,No Issue,Compliant,,,Multifamily Housing,
27482,7327901685,2020,NonResidential,CHEMITHON,SPEAR INVESTMENTS LLC,1,GREATER DUWAMISH,NOT_FOUND,1977,8000 5TH AVE S,SEATTLE,WA,98108,47.53104,-122.32784,,,Non-Refrigerated Warehouse,1.4,,,10.6,10.9,261451,254715,29.7,30.5,,0.1,,0,0,254715,74653,0,,24024,24024,0,1,1,Non-Refrigerated Warehouse,14314,Other - Services,9710,,,,No Issue,Compliant,,,Other,
27488,7327903120,2020,NonResidential,WESTCO WIRE ROPE,CUSHMAN DEBRA,1,GREATER DUWAMISH,NOT_FOUND,1953,7777 7TH AVE S,SEATTLE,WA,98108,47.53326,-122.32579,,,Non-Refrigerated Warehouse,43,40,,27.1,28.8,1222820,1151000,44.2,46,,1,,770696,7707,380304,111461,0,,42420,42420,0,1,1,Non-Refrigerated Warehouse,42420,,,,,,No Issue,Compliant,,,Other,
27494,7327904585,2020,NonResidential,PWA INC,IV1 7700 2ND AVE S LLC,1,GREATER DUWAMISH,NOT_FOUND,1979,7700 2ND AVE S,SEATTLE,WA,98108,47.53379,-122.33063,,,Distribution Center,8.1,71,,9.8,10.2,377574,362176,21.3,21.9,,0.2,,130118,1301,232058,68012,0,,36982,36982,0,1,1,Distribution Center,34382,Office,2600,,,,No Issue,Compliant,,,Other,
27504,7327906465,2020,NonResidential,WHECO,BOYER TOWING INC,1,GREATER DUWAMISH,NOT_FOUND,1964,7417 4TH AVE S,SEATTLE,WA,98108,47.53651,-122.32954,,,Non-Refrigerated Warehouse,1.6,84,,12.8,13,302926,298380,35.7,36.3,,0.1,,0,0,298380,87450,0,,23400,23400,0,1,2,Non-Refrigerated Warehouse,20002,Office,3374,Parking,0,,No Issue,Compliant,,,Other,
27510,4239100000,2020,Multifamily LR (1-4),LE PARC CONDOMINIUM,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1992,1231 5TH AVE N,SEATTLE,WA,98109,47.63084,-122.34789,,,Multifamily LR (1-4),9,,,25.4,25.8,573440,564544,61.3,61.7,,0.4,,124995,1250,439549,128824,0,,21232,21232,0,1,4,Multifamily Housing,22209,,,,,,No Issue,Compliant,,,Multifamily Housing,
27515,4279100000,2020,Multifamily LR (1-4),LESCHI SHORES CONDOMINIUM,,1,CENTRAL,NOT_FOUND,1957,720 LAKESIDE AVE S,SEATTLE,WA,98144,47.59593,-122.28689,,,Multifamily LR (1-4),3.8,78,,31.5,32.3,737663,720652,88.3,90.4,,0.2,,0,0,720652,211211,0,,22810,22810,0,1,4,Multifamily Housing,22844,Swimming Pool,0,,,,No Issue,Compliant,,,Multifamily Housing,
27526,5457300300,2020,Multifamily LR (1-4),VALI-HAI APARTMENTS,VALI-HAI LIMITED PARTNERSHIP,7,MAGNOLIA / QUEEN ANNE,49,1959,800 1ST AVE N,SEATTLE,WA,98109,47.6267,-122.35506,,,Multifamily LR (1-4),77,49,,71.7,73.4,3183415,3107522,149.7,151.5,,1.8,,1264381,12644,1843142,540194,0,,43346,43346,0,2,4,Multifamily Housing,43346,Parking,12600,Swimming Pool,0,,No Issue,Compliant,,,Multifamily Housing,
27528,5457300410,2020,Multifamily LR (1-4),100 ROY ST APTS,FIRST AND ROY LP,1,MAGNOLIA / QUEEN ANNE,66,1948,100 ROY ST,SEATTLE,WA,98109,47.62573,-122.35496,,,Multifamily LR (1-4),104.1,80,,64.7,67.6,2588615,2478920,94.3,97.4,,2,,1902805,19028,576115,168850,0,,53280,53280,0,1,3,Multifamily Housing,38308,,,,,,No Issue,Compliant,,,Multifamily Housing,
27532,5457300570,2020,NonResidential,COLOR CRAFT,TILDEN INVESTMENTS LLC,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1948,621 2ND AVE N,SEATTLE,WA,98109,47.62518,-122.35317,,,Other,70.9,,,68.1,71.8,2090282,1984213,114.9,118.7,,2.3,,1263457,12635,720756,211241,0,,30720,30720,0,1,2,Other,28120,Parking,1600,Office,1000,,No Issue,Compliant,,,Other,
27540,5457800150,2020,Multifamily LR (1-4),BEL-AIR APTS,BEL-AIR L L C,7,MAGNOLIA / QUEEN ANNE,26,1958,801 3RD AVE N,SEATTLE,WA,98109,47.62655,-122.35173,,,Multifamily LR (1-4),2.6,93,,23.6,24.3,510897,497521,66.2,67.9,,0.1,,0,0,497521,145815,0,,21056,21056,0,1,4,Multifamily Housing,21056,,,,,,No Issue,Compliant,,,Multifamily Housing,
27553,7376600035,2020,NonResidential,DAE II,DAE II L L C,1,GREATER DUWAMISH,NOT_FOUND,1972,676 S INDUSTRIAL WAY,SEATTLE,WA,98108,47.56626,-122.3244,,,Non-Refrigerated Warehouse,12.3,1,,99.7,99.7,2317021,2317021,279.3,279.3,,0.5,,0,0,2317021,679080,0,,23232,23232,0,1,1,Non-Refrigerated Warehouse,23232,,,,,,No Issue,Compliant,,,Other,
27554,7376600060,2020,NonResidential,L&W FOOD CORPORATION,LAN FAMILY LLC,2,GREATER DUWAMISH,NOT_FOUND,1974,651 S INDUSTRIAL WAY,SEATTLE,WA,98108,47.56501,-122.3248,,,Non-Refrigerated Warehouse,26.3,39,,39.2,39.7,1290661,1276590,87.9,88,,0.7,,407666,4077,868924,254667,0,,35046,35046,0,1,1,Non-Refrigerated Warehouse,32546,,,,,,No Issue,Compliant,,,Other,
27561,7376600250,2020,NonResidential,OVERSEAS CASING CO,LEVINSON MAYO LLC,1,GREATER DUWAMISH,NOT_FOUND,1961,4318 6TH AVE S,SEATTLE,WA,98108,47.56477,-122.32628,,,Refrigerated Warehouse,7.8,67,,30.9,30.4,776920,789555,81.3,79.9,,0.3,,75601,756,713953,209248,0,,25577,25577,0,1,1,Refrigerated Warehouse,13349,Non-Refrigerated Warehouse,8228,Office,4000,,No Issue,Compliant,,,Refrigerated Warehouse,
27562,7376600270,2020,NonResidential,AUTO-CHLOR SYSTEM,MVI 7TH AVENUE LLC,2,GREATER DUWAMISH,NOT_FOUND,1974,4329 7TH AVE S,SEATTLE,WA,98108,47.56448,-122.32484,,,Non-Refrigerated Warehouse,2,88,,8.7,8.7,371283,371283,24.3,24.3,,0,,0,0,371283,108817,0,,43380,43380,0,1,1,Non-Refrigerated Warehouse,42844,,,,,,Default Data,Not Compliant,,,Other,
27567,4452300055,2020,NonResidential,410 ASSOCIATES OFFICE BLDG,4010 ASSOCIATES,4,LAKE UNION,NOT_FOUND,1995,4010 STONE WAY N,SEATTLE,WA,98103,47.65576,-122.34208,,,Office,57.4,13,,102.7,103.8,2119275,2096524,204.7,205.8,,2.8,,967619,9676,1128905,330863,0,,20410,20410,0,1,3,Office,20410,,,,,,No Issue,Compliant,,,Office,
27569,4458720000,2020,Multifamily LR (1-4),LUMEN CONDO,,7,MAGNOLIA / QUEEN ANNE,NOT_FOUND,2006,500 MERCER ST,SEATTLE,WA,98109,47.62473,-122.34727,,,Multifamily LR (1-4),75.2,96,,31.8,32.2,3153590,3116325,67.2,68.3,,0.8,,1227742,12277,1888583,553512,0,,97855,97855,0,1,3,Multifamily Housing,97855,Parking,55020,,,,No Issue,Compliant,,,Multifamily Housing,
27570,4458740000,2020,Multifamily MR (5-9),LUMINAIRE,,5,NORTH,NOT_FOUND,2004,12328 31ST AVE NE,SEATTLE,WA,98125,47.71816,-122.29484,,,Multifamily MR (5-9),37.6,99,,37.4,38,1563977,1538447,78.5,79.8,,0.9,,614883,6149,923564,270681,0,,41149,41149,0,1,6,Multifamily Housing,41149,Parking,25100,,,,No Issue,Compliant,,,Multifamily Housing,
27573,5458300045,2020,Multifamily LR (1-4),AQUA TERRACE APARTMENT,AQUA TERRACE LLC,7,MAGNOLIA / QUEEN ANNE,32,1959,1020 5TH AVE N,SEATTLE,WA,98109,47.62868,-122.34718,,,Multifamily LR (1-4),3,91,,24.7,25.3,581003,565666,69.1,70.9,,0.1,,0,0,565666,165787,0,,22937,22937,0,1,3,Multifamily Housing,22937,,,,,,No Issue,Compliant,,,Multifamily Housing,
27574,5458300105,2020,Multifamily LR (1-4),THE ORION APARTMENTS,ORION APARTMENTS LLC,7,MAGNOLIA / QUEEN ANNE,21,1967,901 TAYLOR AVE N,SEATTLE,WA,98109,47.62732,-122.34668,,,Multifamily LR (1-4),2.8,69,,24.7,25.1,530272,522529,69.1,70.1,,0.1,,0,0,522529,153145,0,,21168,21168,0,1,4,Multifamily Housing,21168,,,,,,No Issue,Compliant,,,Multifamily Housing,
